"Month","Day","Year","Hr","Inverter_hr_mean"
"5","9","16","18",86.675
"5","9","16","19",25.10475
"5","9","16","2",0
"5","9","16","20",0
"5","9","16","21",0
"5","9","16","22",0
"5","9","16","23",0
"5","9","16","3",0
"5","9","16","4",0
"5","9","16","5",2.1025
"5","9","16","6",54.3
"5","9","16","7",397.575
"5","9","16","8",636
"5","9","16","9",455.25
"5","9","17","0",0
"5","9","17","1",0
"5","9","17","10",3969
"5","9","17","11",4637.25
"5","9","17","12",4673.75
"5","9","17","13",4181.5
"5","9","17","14",2485
"5","9","17","15",2881.25
"5","9","17","16",2201.5
"5","9","17","17",1720.75
"5","9","17","18",572.75
"5","9","17","19",96.875
"5","9","17","2",0
"5","9","17","20",0.0365
"5","9","17","21",0
"5","9","17","22",0
"5","9","17","23",0
"5","9","17","3",0
"5","9","17","4",0
"5","9","17","5",0
"5","9","17","6",69.225
"5","9","17","7",432.75
"5","9","17","8",1907.5
"5","9","17","9",2819.75
"6","1","16","0",0
"6","1","16","1",0
"6","1","16","10",855
"6","1","16","11",1607.5
"6","1","16","12",2348.25
"6","1","16","13",2899
"6","1","16","14",2637.5
"6","1","16","15",1970.5
"6","1","16","16",2408.25
"6","1","16","17",1458.75
"6","1","16","18",641.75
"6","1","16","19",210.525
"6","1","16","2",0
"6","1","16","20",7.99
"6","1","16","21",0
"6","1","16","22",0
"6","1","16","23",0
"6","1","16","3",0
"6","1","16","4",0
"6","1","16","5",23.95
"6","1","16","6",188.25
"6","1","16","7",265.5
"6","1","16","8",196.05
"6","1","16","9",1087.5
"6","1","17","0",0
"6","1","17","1",0
"6","1","17","10",4273
"6","1","17","11",4474.25
"6","1","17","12",4333.25
"6","1","17","13",4671.75
"6","1","17","14",4421
"6","1","17","15",3963
"6","1","17","16",3074.25
"6","1","17","17",1962.75
"6","1","17","18",762.75
"6","1","17","19",116.325
"6","1","17","2",0
"6","1","17","20",9.5675
"6","1","17","21",0
"6","1","17","22",0
"6","1","17","23",0
"6","1","17","3",0
"6","1","17","4",0
"6","1","17","5",30.4325
"6","1","17","6",334.75
"6","1","17","7",1176.25
"6","1","17","8",2472.75
"6","1","17","9",3361.5
"6","10","16","0",0
"6","10","16","1",0
"6","10","16","10",3589.25
"6","10","16","11",4041.5
"6","10","16","12",4240
"6","10","16","13",4012
"6","10","16","14",3874.25
"6","10","16","15",3553
"6","10","16","16",2781.25
"6","10","16","17",1590.25
"6","10","16","18",710.75
"6","10","16","19",153.875
"6","10","16","2",0
"6","10","16","20",13.95
"6","10","16","21",0
"6","10","16","22",0
"6","10","16","23",0
"6","10","16","3",0
"6","10","16","4",0
"6","10","16","5",21.225
"6","10","16","6",229.125
"6","10","16","7",922.75
"6","10","16","8",2209
"6","10","16","9",2941.75
"6","10","17","0",0
"6","10","17","1",0
"6","10","17","10",4178
"6","10","17","11",4626.25
"6","10","17","12",4701.75
"6","10","17","13",4661.75
"6","10","17","14",4458.25
"6","10","17","15",3880.75
"6","10","17","16",3029
"6","10","17","17",1930.5
"6","10","17","18",768.75
"6","10","17","19",133.3
"6","10","17","2",0
"6","10","17","20",14.575
"6","10","17","21",0
"6","10","17","22",0
"6","10","17","23",0
"6","10","17","3",0
"6","10","17","4",0
"6","10","17","5",26.825
"6","10","17","6",251
"6","10","17","7",1091.5
"6","10","17","8",2284
"6","10","17","9",3388.25
"6","11","16","0",0
"6","11","16","1",0
"6","11","16","10",3295.5
"6","11","16","11",3996.25
"6","11","16","12",3714.75
"6","11","16","13",4185
"6","11","16","14",4084.25
"6","11","16","15",2991.75
"6","11","16","16",2234.5
"6","11","16","17",1320.75
"6","11","16","18",781.25
"6","11","16","19",138.075
"6","11","16","2",0
"6","11","16","20",7.15
"6","11","16","21",0
"6","11","16","22",0
"6","11","16","23",0
"6","11","16","3",0
"6","11","16","4",0
"6","11","16","5",21.2
"6","11","16","6",246.25
"6","11","16","7",914
"6","11","16","8",2204.5
"6","11","16","9",2579
"6","11","17","0",0
"6","11","17","1",0
"6","11","17","10",4076.5
"6","11","17","11",4508.75
"6","11","17","12",4630.5
"6","11","17","13",4580.75
"6","11","17","14",4378.5
"6","11","17","15",3801.5
"6","11","17","16",2959.5
"6","11","17","17",1875
"6","11","17","18",765
"6","11","17","19",152.275
"6","11","17","2",0
"6","11","17","20",15.0195
"6","11","17","21",0
"6","11","17","22",0
"6","11","17","23",0
"6","11","17","3",0
"6","11","17","4",0
"6","11","17","5",29.9875
"6","11","17","6",264
"6","11","17","7",1097.25
"6","11","17","8",2263
"6","11","17","9",3297.75
"6","12","16","0",0
"6","12","16","1",0
"6","12","16","10",3620.5
"6","12","16","11",4043
"6","12","16","12",3671.25
"6","12","16","13",3328.75
"6","12","16","14",3775
"6","12","16","15",3330.5
"6","12","16","16",2325.25
"6","12","16","17",1711
"6","12","16","18",705.25
"6","12","16","19",151
"6","12","16","2",0
"6","12","16","20",22.433
"6","12","16","21",0
"6","12","16","22",0
"6","12","16","23",0
"6","12","16","3",0
"6","12","16","4",0
"6","12","16","5",36.935
"6","12","16","6",303.75
"6","12","16","7",1027.75
"6","12","16","8",1982.75
"6","12","16","9",2768
"6","12","17","0",0
"6","12","17","1",0
"6","12","17","10",3903
"6","12","17","11",4050
"6","12","17","12",3709
"6","12","17","13",3912.5
"6","12","17","14",4031
"6","12","17","15",3518.75
"6","12","17","16",2919.75
"6","12","17","17",1946.75
"6","12","17","18",672.25
"6","12","17","19",106.85
"6","12","17","2",0
"6","12","17","20",8.3525
"6","12","17","21",0
"6","12","17","22",0
"6","12","17","23",0
"6","12","17","3",0
"6","12","17","4",0
"6","12","17","5",27.675
"6","12","17","6",252
"6","12","17","7",1049.75
"6","12","17","8",2193.5
"6","12","17","9",3232.75
"6","13","16","0",0
"6","13","16","1",0
"6","13","16","10",3639.25
"6","13","16","11",4026.5
"6","13","16","12",4181.25
"6","13","16","13",4127.5
"6","13","16","14",3837.5
"6","13","16","15",2907.25
"6","13","16","16",2717.5
"6","13","16","17",1681.5
"6","13","16","18",448.5
"6","13","16","19",164.2
"6","13","16","2",0
"6","13","16","20",6.54025
"6","13","16","21",0
"6","13","16","22",0
"6","13","16","23",0
"6","13","16","3",0
"6","13","16","4",0
"6","13","16","5",31.06225
"6","13","16","6",189
"6","13","16","7",865.75
"6","13","16","8",2032.5
"6","13","16","9",2992.25
"6","13","17","0",0
"6","13","17","1",0
"6","13","17","10",3197.25
"6","13","17","11",3139
"6","13","17","12",3610.75
"6","13","17","13",3695.25
"6","13","17","14",2484.5
"6","13","17","15",2773
"6","13","17","16",2594.5
"6","13","17","17",1875.75
"6","13","17","18",872.5
"6","13","17","19",202.675
"6","13","17","2",0
"6","13","17","20",15.115
"6","13","17","21",0
"6","13","17","22",0
"6","13","17","23",0
"6","13","17","3",0
"6","13","17","4",0
"6","13","17","5",30.2
"6","13","17","6",262.5
"6","13","17","7",1019.25
"6","13","17","8",2117.75
"6","13","17","9",2977.25
"6","14","16","0",0
"6","14","16","1",0
"6","14","16","10",3653.5
"6","14","16","11",3911.25
"6","14","16","12",4218.5
"6","14","16","13",2043.5
"6","14","16","14",1552.75
"6","14","16","15",2697.25
"6","14","16","16",2767.5
"6","14","16","17",1887.75
"6","14","16","18",702.25
"6","14","16","19",315
"6","14","16","2",0
"6","14","16","20",13.25
"6","14","16","21",0
"6","14","16","22",0
"6","14","16","23",0
"6","14","16","3",0
"6","14","16","4",0
"6","14","16","5",27.555
"6","14","16","6",39.56
"6","14","16","7",105.51
"6","14","16","8",1661
"6","14","16","9",2893
"6","14","17","0",0
"6","14","17","1",0
"6","14","17","10",3729.25
"6","14","17","11",3811
"6","14","17","12",3162
"6","14","17","13",3656.25
"6","14","17","14",3049
"6","14","17","15",3188.5
"6","14","17","16",1149.5
"6","14","17","17",601
"6","14","17","18",1119.25
"6","14","17","19",182.45
"6","14","17","2",0
"6","14","17","20",6.9125
"6","14","17","21",0
"6","14","17","22",0
"6","14","17","23",0
"6","14","17","3",0
"6","14","17","4",0
"6","14","17","5",21.75
"6","14","17","6",259.25
"6","14","17","7",803
"6","14","17","8",2198.25
"6","14","17","9",3229
"6","15","16","0",0
"6","15","16","1",0
"6","15","16","10",3206.5
"6","15","16","11",3672
"6","15","16","12",4199
"6","15","16","13",3988.5
"6","15","16","14",4016.75
"6","15","16","15",2538.5
"6","15","16","16",3105.5
"6","15","16","17",940.25
"6","15","16","18",712.5
"6","15","16","19",196.35
"6","15","16","2",0
"6","15","16","20",16.59425
"6","15","16","21",0
"6","15","16","22",0
"6","15","16","23",0
"6","15","16","3",0
"6","15","16","4",0
"6","15","16","5",0
"6","15","16","6",120.725
"6","15","16","7",968.75
"6","15","16","8",1991.75
"6","15","16","9",2901
"6","15","17","0",0
"6","15","17","1",0
"6","15","17","10",0
"6","15","17","11",0
"6","15","17","12",0
"6","15","17","13",0
"6","15","17","14",0
"6","15","17","15",0
"6","15","17","16",0
"6","15","17","17",0
"6","15","17","18",0
"6","15","17","19",0
"6","15","17","2",0
"6","15","17","20",0
"6","15","17","21",0
"6","15","17","22",0
"6","15","17","23",0
"6","15","17","3",0
"6","15","17","4",0
"6","15","17","5",0
"6","15","17","6",0
"6","15","17","7",0
"6","15","17","8",0
"6","15","17","9",0
"6","16","16","0",0
"6","16","16","1",0
"6","16","16","10",3931
"6","16","16","11",4412.25
"6","16","16","12",4479.75
"6","16","16","13",4498.25
"6","16","16","14",4315
"6","16","16","15",3734.75
"6","16","16","16",2934.25
"6","16","16","17",1885.25
"6","16","16","18",747.25
"6","16","16","19",194.225
"6","16","16","2",0
"6","16","16","20",13.20025
"6","16","16","21",0
"6","16","16","22",0
"6","16","16","23",0
"6","16","16","3",0
"6","16","16","4",0
"6","16","16","5",27.9375
"6","16","16","6",239.5
"6","16","16","7",1019.75
"6","16","16","8",2138
"6","16","16","9",3154
"6","16","17","0",0
"6","16","17","1",0
"6","16","17","10",0
"6","16","17","11",0
"6","16","17","12",0
"6","16","17","13",0
"6","16","17","14",0
"6","16","17","15",0
"6","16","17","16",0
"6","16","17","17",132.25
"6","16","17","18",276.75
"6","16","17","19",77.225
"6","16","17","2",0
"6","16","17","20",5.53
"6","16","17","21",0
"6","16","17","22",0
"6","16","17","23",0
"6","16","17","3",0
"6","16","17","4",0
"6","16","17","5",0
"6","16","17","6",0
"6","16","17","7",0
"6","16","17","8",0
"6","16","17","9",0
"6","17","16","0",0
"6","17","16","1",0
"6","17","16","10",3886.5
"6","17","16","11",4321.75
"6","17","16","12",4497.75
"6","17","16","13",4455.25
"6","17","16","14",4111.5
"6","17","16","15",3350.75
"6","17","16","16",2820.5
"6","17","16","17",1886
"6","17","16","18",779.75
"6","17","16","19",138
"6","17","16","2",0
"6","17","16","20",17.878
"6","17","16","21",0
"6","17","16","22",0
"6","17","16","23",0
"6","17","16","3",0
"6","17","16","4",0
"6","17","16","5",30.03
"6","17","16","6",249
"6","17","16","7",1051.5
"6","17","16","8",2206.25
"6","17","16","9",3189
"6","17","17","0",0
"6","17","17","1",0
"6","17","17","10",887.5
"6","17","17","11",1342.75
"6","17","17","12",1263
"6","17","17","13",1480
"6","17","17","14",1058.5
"6","17","17","15",1188.75
"6","17","17","16",898.25
"6","17","17","17",449.5
"6","17","17","18",273
"6","17","17","19",120.65
"6","17","17","2",0
"6","17","17","20",2.59
"6","17","17","21",0
"6","17","17","22",0
"6","17","17","23",0
"6","17","17","3",0
"6","17","17","4",0
"6","17","17","5",7.365
"6","17","17","6",77.35
"6","17","17","7",158.175
"6","17","17","8",437
"6","17","17","9",773.75
"6","18","16","0",0
"6","18","16","1",0
"6","18","16","10",3639
"6","18","16","11",4227
"6","18","16","12",4448
"6","18","16","13",4325.25
"6","18","16","14",4083.25
"6","18","16","15",3673.25
"6","18","16","16",2655.25
"6","18","16","17",1981.75
"6","18","16","18",833.25
"6","18","16","19",151.9
"6","18","16","2",0
"6","18","16","20",15.041
"6","18","16","21",0
"6","18","16","22",0
"6","18","16","23",0
"6","18","16","3",0
"6","18","16","4",0
"6","18","16","5",33.09075
"6","18","16","6",339.75
"6","18","16","7",1025.5
"6","18","16","8",2175.5
"6","18","16","9",3071.25
"6","18","17","0",0
"6","18","17","1",0
"6","18","17","10",812
"6","18","17","11",1501.25
"6","18","17","12",1576.75
"6","18","17","13",1539.5
"6","18","17","14",1385.25
"6","18","17","15",1003
"6","18","17","16",859
"6","18","17","17",686.25
"6","18","17","18",278.75
"6","18","17","19",47.775
"6","18","17","2",0
"6","18","17","20",5.5025
"6","18","17","21",0
"6","18","17","22",0
"6","18","17","23",0
"6","18","17","3",0
"6","18","17","4",0
"6","18","17","5",4.37675
"6","18","17","6",53.65
"6","18","17","7",199.8
"6","18","17","8",426
"6","18","17","9",734
"6","19","16","0",0
"6","19","16","1",0
"6","19","16","10",3110.25
"6","19","16","11",3707.5
"6","19","16","12",4326.25
"6","19","16","13",3061.75
"6","19","16","14",3405.5
"6","19","16","15",2876.75
"6","19","16","16",2786.25
"6","19","16","17",1913.5
"6","19","16","18",718.75
"6","19","16","19",189.575
"6","19","16","2",0
"6","19","16","20",17.81925
"6","19","16","21",0
"6","19","16","22",0
"6","19","16","23",0
"6","19","16","3",0
"6","19","16","4",0
"6","19","16","5",27.602
"6","19","16","6",305
"6","19","16","7",941.25
"6","19","16","8",2052.25
"6","19","16","9",2699.25
"6","19","17","0",0
"6","19","17","1",0
"6","19","17","10",1377.75
"6","19","17","11",1337
"6","19","17","12",1561
"6","19","17","13",1483.25
"6","19","17","14",1321.25
"6","19","17","15",1329
"6","19","17","16",1059
"6","19","17","17",668.75
"6","19","17","18",295
"6","19","17","19",56.35
"6","19","17","2",0
"6","19","17","20",9.26
"6","19","17","21",0
"6","19","17","22",0
"6","19","17","23",0
"6","19","17","3",0
"6","19","17","4",0
"6","19","17","5",9.41
"6","19","17","6",94.125
"6","19","17","7",364.5
"6","19","17","8",784
"6","19","17","9",1138.25
"6","2","16","0",0
"6","2","16","1",0
"6","2","16","10",2787.75
"6","2","16","11",3094.5
"6","2","16","12",3472.5
"6","2","16","13",4549.25
"6","2","16","14",4328
"6","2","16","15",3738
"6","2","16","16",2916
"6","2","16","17",1874
"6","2","16","18",715.75
"6","2","16","19",109.125
"6","2","16","2",0
"6","2","16","20",10.725
"6","2","16","21",0
"6","2","16","22",0
"6","2","16","23",0
"6","2","16","3",0
"6","2","16","4",0
"6","2","16","5",21.175
"6","2","16","6",274
"6","2","16","7",910
"6","2","16","8",1903.75
"6","2","16","9",2444
"6","2","17","0",0
"6","2","17","1",0
"6","2","17","10",4120.25
"6","2","17","11",4542
"6","2","17","12",4655.75
"6","2","17","13",4563.25
"6","2","17","14",4372.5
"6","2","17","15",3833.5
"6","2","17","16",2971.75
"6","2","17","17",1886.5
"6","2","17","18",736.25
"6","2","17","19",131.975
"6","2","17","2",0
"6","2","17","20",10.785
"6","2","17","21",0
"6","2","17","22",0
"6","2","17","23",0
"6","2","17","3",0
"6","2","17","4",0
"6","2","17","5",30.3375
"6","2","17","6",277.75
"6","2","17","7",1195.5
"6","2","17","8",2402
"6","2","17","9",3394.75
"6","20","16","0",0
"6","20","16","1",0
"6","20","16","10",3767.5
"6","20","16","11",3823.25
"6","20","16","12",3656
"6","20","16","13",4257.75
"6","20","16","14",3622.25
"6","20","16","15",2977.25
"6","20","16","16",2464
"6","20","16","17",1365.75
"6","20","16","18",636.25
"6","20","16","19",106.725
"6","20","16","2",0
"6","20","16","20",7.3625
"6","20","16","21",0
"6","20","16","22",0
"6","20","16","23",0
"6","20","16","3",0
"6","20","16","4",0
"6","20","16","5",18.55
"6","20","16","6",250.75
"6","20","16","7",998.5
"6","20","16","8",2050
"6","20","16","9",3055.75
"6","20","17","0",0
"6","20","17","1",0
"6","20","17","10",1404.25
"6","20","17","11",1554.75
"6","20","17","12",1573.25
"6","20","17","13",1227.5
"6","20","17","14",1120.75
"6","20","17","15",1059.5
"6","20","17","16",909.5
"6","20","17","17",252.75
"6","20","17","18",45.2
"6","20","17","19",54.57
"6","20","17","2",0
"6","20","17","20",0.01225
"6","20","17","21",0
"6","20","17","22",0
"6","20","17","23",0
"6","20","17","3",0
"6","20","17","4",0
"6","20","17","5",9.19
"6","20","17","6",78.225
"6","20","17","7",383
"6","20","17","8",802
"6","20","17","9",1146
"6","21","16","0",0
"6","21","16","1",0
"6","21","16","10",3819
"6","21","16","11",4200.25
"6","21","16","12",4368
"6","21","16","13",4570.75
"6","21","16","14",4343
"6","21","16","15",3827
"6","21","16","16",3023.5
"6","21","16","17",1958.75
"6","21","16","18",815
"6","21","16","19",139.275
"6","21","16","2",0
"6","21","16","20",16.5
"6","21","16","21",0
"6","21","16","22",0
"6","21","16","23",0
"6","21","16","3",0
"6","21","16","4",0
"6","21","16","5",47.157
"6","21","16","6",291.75
"6","21","16","7",939.25
"6","21","16","8",2199
"6","21","16","9",3184.75
"6","21","17","0",0
"6","21","17","1",0
"6","21","17","10",1346.5
"6","21","17","11",1481.5
"6","21","17","12",1320.75
"6","21","17","13",543
"6","21","17","14",564.25
"6","21","17","15",391.75
"6","21","17","16",577.75
"6","21","17","17",605
"6","21","17","18",221.25
"6","21","17","19",101.05
"6","21","17","2",0
"6","21","17","20",8.337
"6","21","17","21",0
"6","21","17","22",0
"6","21","17","23",0
"6","21","17","3",0
"6","21","17","4",0
"6","21","17","5",8.5225
"6","21","17","6",80
"6","21","17","7",362.5
"6","21","17","8",760.75
"6","21","17","9",1102.25
"6","22","16","0",0
"6","22","16","1",0
"6","22","16","10",182.5
"6","22","16","11",312.75
"6","22","16","12",1848.75
"6","22","16","13",3169.75
"6","22","16","14",3135.25
"6","22","16","15",3398.25
"6","22","16","16",2768
"6","22","16","17",944.25
"6","22","16","18",785
"6","22","16","19",201
"6","22","16","2",0
"6","22","16","20",13.1
"6","22","16","21",0
"6","22","16","22",0
"6","22","16","23",0
"6","22","16","3",0
"6","22","16","4",0
"6","22","16","5",0
"6","22","16","6",0
"6","22","16","7",107.075
"6","22","16","8",148.05
"6","22","16","9",356.75
"6","22","17","0",0
"6","22","17","1",0
"6","22","17","10",1107.75
"6","22","17","11",908.75
"6","22","17","12",754.75
"6","22","17","13",963.75
"6","22","17","14",834.25
"6","22","17","15",575.75
"6","22","17","16",497.5
"6","22","17","17",252.25
"6","22","17","18",220
"6","22","17","19",50.55
"6","22","17","2",0
"6","22","17","20",8.5615
"6","22","17","21",0
"6","22","17","22",0
"6","22","17","23",0
"6","22","17","3",0
"6","22","17","4",0
"6","22","17","5",7.1525
"6","22","17","6",55.325
"6","22","17","7",291.25
"6","22","17","8",763.5
"6","22","17","9",836.25
"6","23","16","0",0
"6","23","16","1",0
"6","23","16","10",3000
"6","23","16","11",3646
"6","23","16","12",4185
"6","23","16","13",3855.75
"6","23","16","14",4191.75
"6","23","16","15",3850
"6","23","16","16",3045.25
"6","23","16","17",1653.75
"6","23","16","18",800.5
"6","23","16","19",154.15
"6","23","16","2",0
"6","23","16","20",17.41
"6","23","16","21",0
"6","23","16","22",0
"6","23","16","23",0
"6","23","16","3",0
"6","23","16","4",0
"6","23","16","5",28.625
"6","23","16","6",254.5
"6","23","16","7",996.25
"6","23","16","8",2101.5
"6","23","16","9",3121
"6","23","17","0",0
"6","23","17","1",0
"6","23","17","10",409.75
"6","23","17","11",508
"6","23","17","12",259.75
"6","23","17","13",650.5
"6","23","17","14",1180.5
"6","23","17","15",1376.75
"6","23","17","16",1006.75
"6","23","17","17",543
"6","23","17","18",304.25
"6","23","17","19",50.775
"6","23","17","2",0
"6","23","17","20",8.35
"6","23","17","21",0
"6","23","17","22",0
"6","23","17","23",0
"6","23","17","3",0
"6","23","17","4",0
"6","23","17","5",4.975
"6","23","17","6",61.525
"6","23","17","7",152.6
"6","23","17","8",396.25
"6","23","17","9",254.5
